analyst_id,ticker,f_quarter,reported,eps_points,revenue_points,total_points
Canaccord_96,VEEV,Q3 2020,26-Nov-19,-20,-25,-45
Canaccord_96,NUAN,Q4 2019,20-Nov-19,15,-25,-10
Canaccord_96,BNFT,Q3 2019,6-Nov-19,7,-9,-2
Canaccord_96,QTWO,Q3 2019,6-Nov-19,-5,-9,-14
Canaccord_96,AZPN,Q1 2020,30-Oct-19,-8,-5,-13
Canaccord_96,ZEN,Q3 2019,29-Oct-19,25,-25,0
Canaccord_96,PAYC,Q3 2019,29-Oct-19,25,-25,0
Canaccord_96,SHOP,Q3 2019,29-Oct-19,17,-25,-8
Canaccord_96,SPSC,Q3 2019,24-Oct-19,-11,-15,-26
Canaccord_96,VEEV,Q2 2020,27-Aug-19,-11,-13,-24
Canaccord_96,QTWO,Q2 2019,7-Aug-19,-4,-4,-8
Dolwhale,SWKS,Q2 2020,4-May-20,-16,-19,-35
Dolwhale,PSTG,Q4 2020,27-Feb-20,-6,-25,-31
Dolwhale,PLNT,Q4 2019,25-Feb-20,16,21,37
Dolwhale,ZS,Q2 2020,20-Feb-20,9,12,21
Dolwhale,WIX,Q4 2019,20-Feb-20,-8,-6,-14
Dolwhale,NVDA,Q4 2020,13-Feb-20,-2,10,8
Dolwhale,QLYS,Q4 2019,12-Feb-20,14,-2,12
Dolwhale,ISRG,Q4 2019,23-Jan-20,-7,-3,-10
Dolwhale,MDB,Q3 2020,9-Dec-19,-14,-5,-19
Dolwhale,ZS,Q1 2020,3-Dec-19,15,-19,-4
Dolwhale,PSTG,Q3 2020,21-Nov-19,-6,-16,-22
Dolwhale,WIX,Q3 2019,14-Nov-19,10,-3,7
Dolwhale,ZTS,Q3 2019,7-Nov-19,9,-5,4
Dolwhale,RNG,Q3 2019,4-Nov-19,25,11,36
Dolwhale,FND,Q3 2019,1-Nov-19,-25,-2,-27
Dolwhale,MSI,Q3 2019,30-Oct-19,19,-6,13
Dolwhale,OLED,Q3 2019,30-Oct-19,21,13,34
Dolwhale,APPF,Q3 2019,28-Oct-19,-5,23,18
Dolwhale,AMZN,Q3 2019,24-Oct-19,-5,11,6
Dolwhale,ADBE,Q3 2019,17-Sep-19,9,-7,2
Dolwhale,ZS,Q4 2019,10-Sep-19,11,12,23
Dolwhale,PANW,Q4 2019,4-Sep-19,-25,-1,-26
Dolwhale,MDB,Q2 2020,4-Sep-19,-2,-4,-6
Dolwhale,ADSK,Q2 2020,27-Aug-19,25,21,46
Dolwhale,PSTG,Q2 2020,21-Aug-19,16,-2,14
Analyst_8134075,AMD,Q1 2021,27-Apr-21,12,21,33
Analyst_8134075,AMD,Q3 2020,27-Oct-20,17,12,29
Analyst_8134075,CELG,Q2 2019,30-Jul-19,10,11,21
Analyst_8134075,BYND,Q2 2019,29-Jul-19,-4,-4,-8
Analyst_8134075,TMUS,Q2 2019,25-Jul-19,13,-3,10
Analyst_8134075,LOGM,Q2 2019,25-Jul-19,15,17,32
Analyst_8134075,SPSC,Q2 2019,25-Jul-19,25,-17,8
Analyst_8134075,AMZN,Q2 2019,25-Jul-19,-4,16,12
Analyst_8134075,MGM,Q2 2019,25-Jul-19,-2,-4,-6
Analyst_8134075,JNPR,Q2 2019,25-Jul-19,-4,-3,-7
Analyst_8134075,PFPT,Q2 2019,25-Jul-19,17,20,37
Analyst_8134075,INTC,Q2 2019,25-Jul-19,9,9,18
Analyst_8134075,GOOGL,Q2 2019,25-Jul-19,10,10,20
Analyst_8134075,COLM,Q2 2019,25-Jul-19,10,15,25
Analyst_8134075,BJRI,Q2 2019,25-Jul-19,-3,-6,-9
Analyst_8134075,SBUX,Q3 2019,25-Jul-19,13,9,22
Analyst_8134075,EXPE,Q2 2019,25-Jul-19,18,19,37
Analyst_8134075,FET,Q2 2019,25-Jul-19,-4,-3,-7
Analyst_8134075,SYK,Q2 2019,25-Jul-19,25,17,42
Analyst_8134075,CVA,Q2 2019,25-Jul-19,-4,16,12
Analyst_8134075,TEAM,Q4 2019,25-Jul-19,16,22,38
Analyst_8134075,FISV,Q2 2019,25-Jul-19,25,22,47
Analyst_8134075,RRC,Q2 2019,25-Jul-19,-2,25,23
Analyst_8134075,HZO,Q3 2019,25-Jul-19,9,-4,5
Analyst_8134075,MNRO,Q1 2020,25-Jul-19,25,-5,20
Analyst_8082280,GOGO,Q3 2019,7-Nov-19,11,-1,10
Analyst_8082280,CAT,Q3 2019,23-Oct-19,-2,-2,-4
Analyst_8082280,BA,Q3 2019,23-Oct-19,-2,18,16
Analyst_8082280,SKX,Q3 2019,22-Oct-19,-10,13,3
Analyst_8082280,CMG,Q3 2019,22-Oct-19,9,12,21
Analyst_8082280,SNAP,Q3 2019,22-Oct-19,-7,14,7
Analyst_8082280,MCD,Q3 2019,22-Oct-19,-3,-3,-6
Analyst_8082280,HAL,Q3 2019,21-Oct-19,-10,-5,-15
Analyst_8082280,DPZ,Q3 2019,8-Oct-19,-2,-2,-4
Analyst_8082280,COST,Q4 2019,3-Oct-19,13,15,28
Analyst_8082280,PEP,Q3 2019,3-Oct-19,14,11,25
Analyst_8082280,BBBY,Q2 2019,2-Oct-19,13,-2,11
Analyst_8082280,NKE,Q1 2020,24-Sep-19,17,20,37
Analyst_8082280,BIDU,Q2 2019,19-Aug-19,13,19,32
Analyst_8082280,NVDA,Q2 2020,15-Aug-19,-3,20,17
Analyst_8082280,WMT,Q2 2020,15-Aug-19,19,-3,16
Analyst_8082280,BABA,Q1 2020,15-Aug-19,9,16,25
Analyst_8082280,CSCO,Q4 2019,14-Aug-19,-10,23,13
Analyst_8082280,M,Q2 2019,14-Aug-19,-4,-5,-9
Analyst_8082280,TLRY,Q4 2019,13-Aug-19,-4,10,6
Analyst_8082280,JD,Q2 2019,13-Aug-19,10,17,27
Analyst_8082280,AAP,Q2 2019,13-Aug-19,-4,-2,-6
Analyst_8082280,BE,Q2 2019,12-Aug-19,-13,9,-4
Analyst_8082280,GOLD,Q2 2019,12-Aug-19,-18,-1,-19
Analyst_8082280,CRNT,Q2 2019,12-Aug-19,-14,23,9
rama2050,GT,Q2 2021,6-Aug-21,12,23,35
rama2050,RUTH,Q2 2021,6-Aug-21,7,7,14
rama2050,EXAS,Q2 2021,28-Jul-21,-3,9,6
rama2050,JAKK,Q2 2021,28-Jul-21,7,9,16
rama2050,RBBN,Q2 2021,28-Jul-21,10,-3,7
rama2050,SLAB,Q2 2021,28-Jul-21,-3,-3,-6
rama2050,MNRO,Q1 2022,28-Jul-21,12,10,22
rama2050,RDWR,Q2 2021,28-Jul-21,7,9,16
rama2050,CHEF,Q2 2021,28-Jul-21,-3,10,7
rama2050,ADM,Q2 2021,27-Jul-21,9,9,18
rama2050,ROP,Q2 2021,23-Jul-21,6,16,22
rama2050,TWTR,Q2 2021,22-Jul-21,8,9,17
rama2050,SAM,Q2 2021,22-Jul-21,-3,-3,-6
rama2050,INTC,Q2 2021,22-Jul-21,7,9,16
rama2050,DPZ,Q2 2021,22-Jul-21,9,-4,5
rama2050,LUV,Q2 2021,22-Jul-21,-3,16,13
rama2050,AAL,Q2 2021,22-Jul-21,-3,-2,-5
rama2050,HZO,Q3 2021,22-Jul-21,10,13,23
rama2050,ALK,Q2 2021,22-Jul-21,15,-1,14
rama2050,TXN,Q2 2021,21-Jul-21,8,7,15
rama2050,LVS,Q2 2021,21-Jul-21,-2,-2,-4
rama2050,MDB,Q4 2021,9-Mar-21,14,10,24
rama2050,RUTH,Q4 2020,5-Mar-21,21,-1,20
rama2050,COST,Q2 2021,4-Mar-21,-3,11,8
rama2050,RRGB,Q4 2020,3-Mar-21,-3,-2,-5
Analyst_5597176,SCVL,Q4 2019,25-Mar-20,-1,-5,-6
Analyst_5597176,MOMO,Q4 2019,19-Mar-20,-3,-4,-7
Analyst_5597176,HPE,Q1 2020,3-Mar-20,-2,-6,-8
Analyst_5597176,ECPG,Q4 2019,26-Feb-20,9,-25,-16
Analyst_5597176,PANW,Q2 2020,24-Feb-20,-3,-3,-6
Analyst_5597176,NVDA,Q4 2020,13-Feb-20,-2,-4,-6
Analyst_5597176,ROKU,Q4 2019,13-Feb-20,25,0,25
Analyst_5597176,QLYS,Q4 2019,12-Feb-20,-5,-1,-6
Analyst_5597176,AMAT,Q1 2020,12-Feb-20,-3,-2,-5
Analyst_5597176,LAD,Q4 2019,12-Feb-20,16,-2,14
Analyst_5597176,ZEN,Q4 2019,6-Feb-20,-1,-3,-4
Analyst_5597176,BMY,Q4 2019,6-Feb-20,9,8,17
Analyst_5597176,MRK,Q4 2019,5-Feb-20,18,13,31
Analyst_5597176,F,Q4 2019,4-Feb-20,15,-5,10
Analyst_5597176,POWI,Q4 2019,30-Jan-20,6,-3,3
Analyst_5597176,TSLA,Q4 2019,29-Jan-20,-5,12,7
Analyst_5597176,MKSI,Q4 2019,28-Jan-20,12,11,23
Analyst_5597176,AMD,Q4 2019,28-Jan-20,-3,-2,-5
Analyst_5597176,RTX,Q4 2019,28-Jan-20,4,-8,-4
Analyst_5597176,TSM,Q4 2019,16-Jan-20,-2,17,15
Analyst_5597176,UNH,Q4 2019,15-Jan-20,6,24,30
Analyst_5597176,DAL,Q4 2019,14-Jan-20,-4,-3,-7
Analyst_5597176,NKE,Q2 2020,19-Dec-19,-5,-5,-10
Analyst_5597176,ZUMZ,Q3 2019,5-Dec-19,-4,7,3
Analyst_5597176,WORK,Q3 2020,4-Dec-19,-4,9,5
Analyst_783524,NKE,Q3 2021,18-Mar-21,11,-3,8
Analyst_783524,WMT,Q3 2021,17-Nov-20,7,16,23
Analyst_783524,HD,Q3 2020,17-Nov-20,17,15,32
Analyst_783524,DPZ,Q3 2020,8-Oct-20,-3,22,19
Analyst_783524,FDX,Q1 2021,15-Sep-20,-5,-4,-9
Analyst_783524,LEN,Q3 2020,14-Sep-20,12,16,28
Analyst_783524,KR,Q2 2020,11-Sep-20,10,18,28
Analyst_783524,PTON,Q4 2020,10-Sep-20,-3,16,13
Analyst_783524,VRNT,Q2 2021,9-Sep-20,13,10,23
Analyst_783524,RH,Q2 2020,9-Sep-20,20,23,43
Analyst_783524,HDS,Q2 2020,9-Sep-20,12,-4,8
Analyst_783524,LULU,Q2 2020,8-Sep-20,17,13,30
Analyst_783524,HQY,Q2 2021,8-Sep-20,8,16,24
Analyst_783524,CASY,Q1 2021,8-Sep-20,-3,-1,-4
Analyst_783524,AVGO,Q3 2020,3-Sep-20,14,20,34
Analyst_783524,DOCU,Q2 2021,3-Sep-20,9,9,18
Analyst_783524,GMS,Q1 2021,3-Sep-20,12,-4,8
Analyst_783524,PVH,Q2 2020,2-Sep-20,11,-3,8
Analyst_783524,AMBA,Q2 2021,2-Sep-20,13,-2,11
Analyst_783524,HRB,Q1 2021,1-Sep-20,15,-1,14
Analyst_783524,ZM,Q2 2021,31-Aug-20,10,11,21
Analyst_783524,WCN,Q2 2020,6-Aug-20,11,-11,0
Analyst_783524,QSR,Q2 2020,6-Aug-20,-8,21,13
Analyst_783524,MET,Q2 2020,5-Aug-20,-2,-2,-4
Analyst_783524,LHX,Q2 2020,31-Jul-20,7,-5,2
Oppenheimer_8,COUP,Q3 2022,6-Dec-21,-5,-5,-10
Oppenheimer_8,YEXT,Q3 2022,2-Dec-21,-10,-25,-35
Oppenheimer_8,DOCU,Q3 2022,2-Dec-21,-5,-4,-9
Oppenheimer_8,CRM,Q3 2022,30-Nov-21,-6,-25,-31
Oppenheimer_8,ADSK,Q3 2022,23-Nov-21,-7,-25,-32
Oppenheimer_8,WDAY,Q3 2022,18-Nov-21,-12,-25,-37
Oppenheimer_8,RNG,Q3 2021,9-Nov-21,-12,-16,-28
Oppenheimer_8,MODN,Q4 2021,9-Nov-21,9,-18,-9
Oppenheimer_8,TWOU,Q3 2021,9-Nov-21,-25,-25,-50
Oppenheimer_8,TTD,Q3 2021,8-Nov-21,-9,-7,-16
Oppenheimer_8,PCTY,Q1 2022,4-Nov-21,-25,-25,-50
Oppenheimer_8,BL,Q3 2021,4-Nov-21,9,-3,6
Oppenheimer_8,BILL,Q1 2022,4-Nov-21,-3,-2,-5
Oppenheimer_8,HUBS,Q3 2021,3-Nov-21,7,12,19
Oppenheimer_8,PAYC,Q3 2021,2-Nov-21,-2,-3,-5
Oppenheimer_8,SPSC,Q3 2021,28-Oct-21,-25,-25,-50
Oppenheimer_8,ZEN,Q3 2021,28-Oct-21,-1,-5,-6
Oppenheimer_8,MIXT,Q2 2022,28-Oct-21,-7,-5,-12
Oppenheimer_8,SHOP,Q3 2021,28-Oct-21,23,-25,-2
Oppenheimer_8,NOW,Q3 2021,27-Oct-21,-8,-25,-33
Oppenheimer_8,XM,Q3 2021,20-Oct-21,-5,7,2
Oppenheimer_8,ADBE,Q3 2021,21-Sep-21,-5,-4,-9
Oppenheimer_8,ORCL,Q1 2022,13-Sep-21,-5,-25,-30
Oppenheimer_8,COUP,Q2 2022,7-Sep-21,-5,-5,-10
Malette,COUP,Q3 2022,6-Dec-21,13,-9,4
Malette,MDB,Q3 2022,6-Dec-21,12,12,24
Malette,NTAP,Q2 2022,30-Nov-21,17,24,41
Malette,AMBA,Q3 2022,30-Nov-21,12,13,25
Malette,HPE,Q4 2021,30-Nov-21,25,10,35
Malette,ZS,Q1 2022,30-Nov-21,-11,16,5
Malette,EMKR,Q4 2021,30-Nov-21,-4,7,3
Malette,CRM,Q3 2022,30-Nov-21,19,-4,15
Malette,FL,Q3 2021,19-Nov-21,15,-16,-1
Malette,AMAT,Q4 2021,18-Nov-21,-3,-4,-7
Malette,INTU,Q1 2022,18-Nov-21,19,24,43
Malette,WSM,Q3 2021,18-Nov-21,13,11,24
Malette,PANW,Q1 2022,18-Nov-21,20,13,33
Malette,WDAY,Q3 2022,18-Nov-21,10,16,26
Malette,KFY,Q1 2022,8-Sep-21,17,21,38
Malette,COUP,Q2 2022,7-Sep-21,13,18,31
Malette,CASY,Q1 2022,7-Sep-21,-9,8,-1
Malette,SMAR,Q2 2022,7-Sep-21,9,13,22
Malette,VTRS,Q1 2021,10-May-21,10,-4,6
Malette,WB,Q1 2021,10-May-21,6,-3,3
Malette,AMGN,Q1 2021,27-Apr-21,12,11,23
Malette,SAM,Q1 2021,22-Apr-21,10,12,22
Malette,STX,Q3 2021,22-Apr-21,11,22,33
Malette,ORCL,Q3 2021,10-Mar-21,25,-3,22
Malette,HRB,Q3 2021,9-Mar-21,-2,-2,-4
KDRODU220,FLIR,Q1 2020,6-May-20,-2,23,21
KDRODU220,GIII,Q1 2020,5-Jun-19,-6,-3,-9
KDRODU220,AMBA,Q1 2020,4-Jun-19,21,25,46
KDRODU220,AAP,Q1 2019,22-May-19,15,16,31
KDRODU220,TOL,Q2 2019,21-May-19,19,11,30
KDRODU220,BNFT,Q1 2019,1-May-19,-2,20,18
KDRODU220,SQ,Q1 2019,1-May-19,9,24,33
KDRODU220,EEFT,Q1 2019,30-Apr-19,12,-3,9
KDRODU220,WWD,Q2 2019,29-Apr-19,10,11,21
KDRODU220,CGNX,Q1 2019,29-Apr-19,25,-2,23
KDRODU220,SPOT,Q1 2019,29-Apr-19,-4,10,6
KDRODU220,BJRI,Q1 2019,25-Apr-19,20,-25,-5
KDRODU220,BEAT,Q1 2019,25-Apr-19,-7,-8,-15
KDRODU220,XLNX,Q4 2019,24-Apr-19,-2,-1,-3
KDRODU220,HF,Q1 2019,24-Apr-19,10,10,20
KDRODU220,LRN,Q3 2019,23-Apr-19,-5,-8,-13
KDRODU220,IRBT,Q1 2019,23-Apr-19,13,-3,10
KDRODU220,TEAM,Q3 2019,17-Apr-19,15,7,22
KDRODU220,GME,Q4 2018,2-Apr-19,25,9,34
KDRODU220,LULU,Q4 2018,27-Mar-19,14,19,33
KDRODU220,DBI,Q4 2018,19-Mar-19,-2,-1,-3
KDRODU220,COUP,Q4 2019,11-Mar-19,25,9,34
KDRODU220,BIG,Q4 2018,8-Mar-19,9,-3,6
KDRODU220,OKTA,Q4 2019,7-Mar-19,25,12,37
KDRODU220,CRCM,Q4 2018,7-Mar-19,-5,-24,-29
Analyst_4444249,JKS,Q4 2020,9-Apr-21,-2,6,4
Analyst_4444249,LEVI,Q1 2021,8-Apr-21,8,7,15
Analyst_4444249,WDFC,Q2 2021,8-Apr-21,-2,-1,-3
Analyst_4444249,CAG,Q3 2021,8-Apr-21,-1,-4,-5
Analyst_4444249,STZ,Q4 2021,8-Apr-21,6,8,14
Analyst_4444249,LNDC,Q3 2021,7-Apr-21,8,-4,4
Analyst_4444249,SCHN,Q2 2021,7-Apr-21,10,23,33
Analyst_4444249,RPM,Q3 2021,7-Apr-21,8,7,15
Analyst_4444249,MSM,Q2 2021,7-Apr-21,25,-2,23
Analyst_4444249,SHOP,Q4 2020,17-Feb-21,-3,10,7
Analyst_4444249,CHH,Q4 2020,17-Feb-21,13,22,35
Analyst_4444249,GRMN,Q4 2020,17-Feb-21,7,-4,3
Analyst_4444249,WIX,Q4 2020,17-Feb-21,10,10,20
Analyst_4444249,WING,Q4 2020,17-Feb-21,-2,13,11
Analyst_4444249,RNG,Q4 2020,16-Feb-21,8,8,16
Analyst_4444249,DIOD,Q4 2020,16-Feb-21,11,-3,8
Analyst_4444249,SEDG,Q4 2020,16-Feb-21,15,20,35
Analyst_4444249,CLR,Q4 2020,16-Feb-21,-1,18,17
Analyst_4444249,EXAS,Q4 2020,16-Feb-21,9,13,22
Analyst_4444249,BYD,Q4 2020,16-Feb-21,6,24,30
Analyst_4444249,DVN,Q4 2020,16-Feb-21,-1,11,10
Analyst_4444249,A,Q1 2021,16-Feb-21,9,9,18
Analyst_4444249,MU,Q4 2020,29-Sep-20,-3,14,11
Analyst_4444249,PRGS,Q3 2020,29-Sep-20,0,13,13
Analyst_4444249,SNX,Q3 2020,29-Sep-20,9,9,18
ZTrade,C,Q3 2020,13-Oct-20,9,22,31
ZTrade,AAPL,Q2 2020,30-Apr-20,-4,14,10
ZTrade,DO,Q4 2019,10-Feb-20,-7,-4,-11
ZTrade,WYNN,Q4 2019,6-Feb-20,-3,-3,-6
ZTrade,CAT,Q4 2019,31-Jan-20,11,-2,9
ZTrade,CVX,Q4 2019,31-Jan-20,-2,10,8
ZTrade,XOM,Q4 2019,31-Jan-20,-2,-3,-5
ZTrade,JCI,Q1 2020,31-Jan-20,11,18,29
ZTrade,EA,Q3 2020,30-Jan-20,-1,17,16
ZTrade,V,Q1 2020,30-Jan-20,-3,-4,-7
ZTrade,AMZN,Q4 2019,30-Jan-20,12,10,22
ZTrade,VZ,Q4 2019,30-Jan-20,-3,11,8
ZTrade,CNX,Q4 2019,30-Jan-20,-2,9,7
ZTrade,VLO,Q4 2019,30-Jan-20,8,17,25
ZTrade,HSY,Q4 2019,30-Jan-20,14,-1,13
ZTrade,UPS,Q4 2019,30-Jan-20,-5,-1,-6
ZTrade,MO,Q4 2019,30-Jan-20,25,16,41
ZTrade,KO,Q4 2019,30-Jan-20,25,-3,22
ZTrade,LVS,Q4 2019,29-Jan-20,15,10,25
ZTrade,MDLZ,Q4 2019,29-Jan-20,-13,11,-2
ZTrade,NOW,Q4 2019,29-Jan-20,9,13,22
ZTrade,MSFT,Q2 2020,29-Jan-20,10,9,19
ZTrade,ALGN,Q4 2019,29-Jan-20,10,25,35
ZTrade,PYPL,Q4 2019,29-Jan-20,11,17,28
ZTrade,FB,Q4 2019,29-Jan-20,-1,11,10
Jefferies_26,LAD,Q3 2021,20-Oct-21,-22,-25,-47
Jefferies_26,LAD,Q2 2021,21-Jul-21,-7,-16,-23
Jefferies_26,LAD,Q1 2021,21-Apr-21,-11,-11,-22
Jefferies_26,CWH,Q4 2020,25-Feb-21,-9,-2,-11
Jefferies_26,AN,Q4 2020,16-Feb-21,-8,8,0
Jefferies_26,LAD,Q4 2020,3-Feb-21,-25,-25,-50
Jefferies_26,CWH,Q3 2020,2-Nov-20,-12,-7,-19
Jefferies_26,LAD,Q3 2020,21-Oct-20,-16,-25,-41
Jefferies_26,AN,Q3 2020,21-Oct-20,-5,16,11
Jefferies_26,AZO,Q4 2020,22-Sep-20,-5,-4,-9
Jefferies_26,CPRT,Q4 2020,2-Sep-20,19,14,33
Jefferies_26,AAP,Q2 2020,18-Aug-20,22,14,36
Jefferies_26,CWH,Q2 2020,5-Aug-20,11,18,29
Jefferies_26,AN,Q2 2020,23-Jul-20,19,-5,14
Jefferies_26,LAD,Q2 2020,22-Jul-20,-6,-17,-23
Jefferies_26,MNRO,Q4 2020,28-May-20,-10,-25,-35
Jefferies_26,AZO,Q3 2020,26-May-20,-3,15,12
Jefferies_26,CPRT,Q3 2020,20-May-20,9,-7,2
Jefferies_26,AAP,Q1 2020,19-May-20,-10,-25,-35
Jefferies_26,AN,Q1 2020,11-May-20,6,-17,-11
Jefferies_26,CWH,Q1 2020,7-May-20,-6,-3,-9
Jefferies_26,LAD,Q1 2020,22-Apr-20,-1,-3,-4
Jefferies_26,AZO,Q2 2020,3-Mar-20,-6,-3,-9
Jefferies_26,CWH,Q4 2019,27-Feb-20,-6,-4,-10
Jefferies_26,CTB,Q4 2019,24-Feb-20,13,-5,8
Dr_Meso,NVDA,Q1 2022,26-May-21,10,17,27
Dr_Meso,JD,Q1 2021,19-May-21,24,13,37
Dr_Meso,BIDU,Q1 2021,18-May-21,8,-3,5
Dr_Meso,PLUG,Q2 2020,6-Aug-20,9,9,18
Dr_Meso,BA,Q2 2020,29-Jul-20,14,20,34
Dr_Meso,TSLA,Q1 2020,29-Apr-20,8,-1,7
Dr_Meso,NKE,Q3 2020,24-Mar-20,-7,-3,-10
Dr_Meso,CDLX,Q4 2019,3-Mar-20,8,7,15
Dr_Meso,WING,Q4 2019,19-Feb-20,-3,-2,-5
Dr_Meso,ULTA,Q3 2019,5-Dec-19,10,-1,9
Dr_Meso,MOMO,Q2 2019,27-Aug-19,10,7,17
Dr_Meso,BIDU,Q2 2019,19-Aug-19,15,18,33
Dr_Meso,JD,Q2 2019,13-Aug-19,-4,15,11
Dr_Meso,WYNN,Q2 2019,6-Aug-19,22,8,30
Dr_Meso,AGN,Q2 2019,6-Aug-19,-1,-3,-4
Dr_Meso,CVX,Q2 2019,2-Aug-19,9,-4,5
Dr_Meso,XOM,Q2 2019,2-Aug-19,16,17,33
Dr_Meso,X,Q2 2019,1-Aug-19,-1,8,7
Dr_Meso,SQ,Q2 2019,1-Aug-19,14,8,22
Dr_Meso,DATA,Q2 2019,1-Aug-19,-8,-1,-9
Dr_Meso,ANET,Q2 2019,1-Aug-19,10,20,30
Dr_Meso,SHOP,Q2 2019,1-Aug-19,11,9,20
Dr_Meso,QCOM,Q3 2019,31-Jul-19,20,-3,17
Dr_Meso,LRCX,Q4 2019,31-Jul-19,11,22,33
Dr_Meso,WDC,Q4 2019,31-Jul-19,-1,-1,-2
DHW,NFLX,Q2 2020,16-Jul-20,-3,13,10
DHW,UNH,Q2 2020,15-Jul-20,-3,-3,-6
DHW,STZ,Q3 2020,8-Jan-20,8,9,17
DHW,LEN,Q4 2019,8-Jan-20,9,11,20
DHW,CNC,Q2 2019,23-Jul-19,-5,-4,-9
DHW,CHWY,Q1 2019,18-Jul-19,14,-1,13
DHW,C,Q2 2019,15-Jul-19,19,7,26
DHW,DAL,Q2 2019,11-Jul-19,-5,-5,-10
DHW,BBBY,Q1 2019,10-Jul-19,-2,25,23
DHW,PAYX,Q4 2019,26-Jun-19,-5,-1,-6
DHW,KMX,Q1 2020,21-Jun-19,-5,-5,-10
DHW,CCL,Q2 2019,20-Jun-19,9,9,18
DHW,ORCL,Q4 2019,19-Jun-19,-4,-6,-10
DHW,ADBE,Q2 2019,18-Jun-19,11,19,30
DHW,CIEN,Q2 2019,6-Jun-19,12,10,22
DHW,ULTA,Q1 2019,30-May-19,20,-10,10
DHW,COST,Q3 2019,30-May-19,10,-4,6
DHW,VMW,Q1 2020,30-May-19,10,7,17
DHW,OKTA,Q1 2020,30-May-19,13,7,20
DHW,WDAY,Q1 2020,28-May-19,11,11,22
DHW,TCOM,Q1 2019,22-May-19,8,13,21
DHW,TGT,Q1 2019,22-May-19,-5,-4,-9
DHW,AAP,Q1 2019,22-May-19,12,25,37
DHW,ROKU,Q1 2019,8-May-19,8,8,16
DHW,MU,Q2 2019,20-Mar-19,-1,-1,-2
rbrandx,THO,Q1 2022,8-Dec-21,16,13,29
rbrandx,DOCU,Q3 2022,2-Dec-21,13,15,28
rbrandx,CRWD,Q3 2022,1-Dec-21,17,21,38
rbrandx,AMBA,Q3 2022,30-Nov-21,12,-8,4
rbrandx,ZS,Q1 2022,30-Nov-21,-6,10,4
rbrandx,CRM,Q3 2022,30-Nov-21,18,-5,13
rbrandx,AMAT,Q4 2021,18-Nov-21,-5,-3,-8
rbrandx,BABA,Q2 2022,18-Nov-21,-4,-3,-7
rbrandx,CSIQ,Q3 2021,18-Nov-21,8,-3,5
rbrandx,KSS,Q3 2021,18-Nov-21,9,11,20
rbrandx,M,Q3 2021,18-Nov-21,13,17,30
rbrandx,NVDA,Q3 2022,17-Nov-21,12,13,25
rbrandx,WMT,Q3 2022,16-Nov-21,-5,10,5
rbrandx,AXON,Q3 2021,15-Nov-21,11,19,30
rbrandx,AAP,Q3 2021,15-Nov-21,15,14,29
rbrandx,RNG,Q3 2021,9-Nov-21,-5,16,11
rbrandx,DHI,Q4 2021,9-Nov-21,19,17,36
rbrandx,PLTR,Q3 2021,9-Nov-21,-5,-3,-8
rbrandx,BLDP,Q3 2021,9-Nov-21,-10,-5,-15
rbrandx,CARA,Q3 2021,8-Nov-21,11,18,29
rbrandx,TPIC,Q3 2021,8-Nov-21,-3,-3,-6
rbrandx,TTD,Q3 2021,8-Nov-21,25,20,45
rbrandx,CGC,Q2 2022,5-Nov-21,-4,-3,-7
rbrandx,ILMN,Q3 2021,4-Nov-21,19,17,36
rbrandx,FSLR,Q3 2021,4-Nov-21,-2,-3,-5
Analyst_7111857,AAP,Q1 2019,22-May-19,-3,-2,-5
Jagator904,COUP,Q3 2022,6-Dec-21,7,14,21
Jagator904,HIBB,Q3 2022,3-Dec-21,-6,-9,-15
Jagator904,DOCU,Q3 2022,2-Dec-21,8,15,23
Jagator904,CRWD,Q3 2022,1-Dec-21,10,12,22
Jagator904,DOOO,Q3 2022,1-Dec-21,-2,-2,-4
Jagator904,ZS,Q1 2022,30-Nov-21,25,10,35
Jagator904,CRM,Q3 2022,30-Nov-21,17,24,41
Jagator904,SNEX,Q4 2021,29-Nov-21,-3,13,10
Jagator904,DE,Q4 2021,24-Nov-21,-6,-7,-13
Jagator904,JACK,Q4 2021,23-Nov-21,-3,-3,-6
Jagator904,BBY,Q3 2022,23-Nov-21,-10,20,10
Jagator904,ANF,Q3 2021,23-Nov-21,-5,-3,-8
Jagator904,DKS,Q3 2021,23-Nov-21,21,10,31
Jagator904,URBN,Q3 2022,22-Nov-21,16,-2,14
Jagator904,ZM,Q3 2022,22-Nov-21,-2,25,23
Jagator904,BABA,Q2 2022,18-Nov-21,-2,17,15
Jagator904,NVDA,Q3 2022,17-Nov-21,19,22,41
Jagator904,CPRT,Q1 2022,17-Nov-21,19,12,31
Jagator904,BIDU,Q3 2021,17-Nov-21,23,18,41
Jagator904,LOW,Q3 2021,17-Nov-21,-6,-12,-18
Jagator904,STNE,Q3 2021,16-Nov-21,13,-6,7
Jagator904,SE,Q3 2021,16-Nov-21,-2,16,14
Jagator904,AXON,Q3 2021,15-Nov-21,9,-5,4
Jagator904,DIS,Q4 2021,10-Nov-21,-3,-2,-5
Jagator904,PYPL,Q3 2021,8-Nov-21,25,-2,23
Analyst_9166593,MIDD,Q4 2019,26-Feb-20,-4,-4,-8
Analyst_9166593,FND,Q4 2019,20-Feb-20,12,-14,-2
Analyst_9166593,MHK,Q4 2019,13-Feb-20,-2,-2,-4
