analyst_id,ticker,reports,quarters,points,pts_est,error_rate,accuracy
francescozunino,M,Feb-22,3.00,-6.00,-2.00,0.34,0.48
francescozunino,CPRI,Feb-09,3.00,9.00,3.00,0.06,0.55
francescozunino,ANET,Feb-17,3.00,36.00,12.00,0.04,0.51
francescozunino,LVS,Jan-26,3.00,9.00,3.00,0.32,0.60
francescozunino,NOW,Jan-26,3.00,32.00,10.70,0.04,0.50
Analyst_4451595,ETSY,Mar-01,2.00,34.00,17.00,0.14,0.63
Analyst_4451595,XLNX,Jan-26,1.00,15.00,15.00,0.05,0.49
iMarcelo,FB,Feb-02,4.00,133.00,33.30,0.03,0.86
iMarcelo,AAPL,Feb-01,3.00,35.00,11.70,0.03,0.73
iMarcelo,BIDU,Feb-24,3.00,52.00,17.30,0.10,0.59
iMarcelo,MSFT,Jan-27,2.00,5.00,2.50,0.08,0.30
iMarcelo,QCOM,Feb-02,2.00,23.00,11.50,0.03,0.52
iMarcelo,TSLA,Feb-02,2.00,-5.00,-2.50,0.34,0.37
iMarcelo,CPRI,Feb-09,2.00,48.00,24.00,0.05,0.67
iMarcelo,BKNG,Mar-02,1.00,11.00,11.00,0.03,0.71
iMarcelo,GRPN,Feb-16,1.00,16.00,16.00,0.50,0.73
iMarcelo,GPRO,Feb-03,1.00,21.00,21.00,0.31,0.70
iMarcelo,EBAY,Feb-02,1.00,50.00,50.00,0.00,0.99
iMarcelo,ETSY,Mar-01,1.00,37.00,37.00,0.10,0.83
iMarcelo,GOOGL,Feb-02,1.00,-20.00,-20.00,0.04,0.09
iMarcelo,SPWR,Feb-16,1.00,9.00,9.00,0.06,0.45
iMarcelo,V,Feb-03,1.00,7.00,7.00,0.06,0.69
iMarcelo,CRM,Mar-01,1.00,2.00,2.00,0.10,0.28
iMarcelo,UAA,Feb-15,1.00,30.00,30.00,0.51,0.83
iMarcelo,SPOT,Feb-09,1.00,-14.00,-14.00,0.39,0.18
iMarcelo,LULU,Dec-09,1.00,21.00,21.00,0.05,0.73
iMarcelo,F,Jan-27,1.00,-8.00,-8.00,0.24,0.38
iMarcelo,SBUX,Jan-27,1.00,-21.00,-21.00,0.06,0.01
iMarcelo,HD,Feb-22,1.00,6.00,6.00,0.01,0.72
iMarcelo,ULTA,Mar-10,1.00,11.00,11.00,0.03,0.14
iMarcelo,AMZN,Feb-03,1.00,-32.00,-32.00,0.21,0.01
Analyst_6836835,CPRT,Feb-22,2.00,47.00,23.50,0.15,0.59
Analyst_6836835,ATVI,Feb-10,2.00,28.00,14.00,0.04,0.61
Analyst_6836835,GLW,Feb-01,1.00,0.00,0.00,0.06,0.28
Analyst_6836835,MSFT,Jan-27,1.00,0.00,0.00,0.08,0.38
Analyst_6836835,ZNGA,Feb-09,1.00,18.00,18.00,0.55,0.50
Analyst_6836835,ETSY,Mar-01,1.00,20.00,20.00,0.15,0.55
Analyst_6836835,AAPL,Feb-01,1.00,26.00,26.00,0.06,0.69
Latheef,ETSY,Mar-01,2.00,6.00,3.00,0.35,0.31
Latheef,ULTA,Mar-10,1.00,-49.00,-49.00,0.07,0.00
Analyst_6955214,ETSY,Mar-01,1.00,6.00,6.00,0.17,0.47
WonterC,AAPL,Feb-01,4.00,54.00,13.50,0.07,0.63
WonterC,NFLX,Jan-18,3.00,17.00,5.70,0.08,0.54
WonterC,SNAP,Feb-08,3.00,44.00,14.70,0.42,0.53
WonterC,COST,Dec-09,3.00,24.00,8.00,0.07,0.57
WonterC,ROKU,Feb-24,3.00,57.00,19.00,0.29,0.60
WonterC,NKE,Dec-20,3.00,-3.00,-1.00,0.24,0.59
WonterC,TSLA,Feb-02,3.00,16.00,5.30,0.39,0.55
WonterC,SQ,Mar-02,3.00,49.00,16.30,0.32,0.65
WonterC,M,Feb-22,3.00,51.00,17.00,0.21,0.65
WonterC,TTD,Feb-17,2.00,46.00,23.00,0.10,0.53
WonterC,CRM,Mar-01,2.00,15.00,7.50,0.03,0.55
WonterC,IBM,Jan-24,2.00,-11.00,-5.50,0.03,0.55
WonterC,PYPL,Feb-02,2.00,-3.00,-1.50,0.04,0.48
WonterC,PINS,Feb-10,2.00,25.00,12.50,0.17,0.55
WonterC,UBER,Feb-09,2.00,12.00,6.00,0.47,0.54
WonterC,UNH,Jan-18,2.00,57.00,28.50,0.05,0.79
WonterC,TGT,Mar-08,2.00,55.00,27.50,0.01,0.54
WonterC,BAC,Jan-18,2.00,41.00,20.50,0.10,0.63
WonterC,FB,Feb-02,2.00,46.00,23.00,0.14,0.65
WonterC,XOM,Feb-01,2.00,20.00,10.00,0.09,0.51
WonterC,AMC,Mar-03,2.00,22.00,11.00,0.21,0.60
WonterC,NYT,Feb-03,2.00,63.00,31.50,0.12,0.73
WonterC,DKS,Mar-08,2.00,13.00,6.50,0.24,0.55
WonterC,MU,Dec-20,2.00,69.00,34.50,0.05,0.69
WonterC,F,Jan-27,2.00,14.00,7.00,0.46,0.58
WonterC,ADBE,Dec-16,2.00,-15.00,-7.50,0.03,0.30
WonterC,AMZN,Feb-03,2.00,25.00,12.50,0.23,0.70
WonterC,INTC,Jan-26,2.00,29.00,14.50,0.13,0.54
WonterC,BBBY,Jan-06,1.00,-7.00,-7.00,0.30,0.47
WonterC,HD,Feb-22,1.00,32.00,32.00,0.03,0.49
TubbyBubbles,F,Jan-27,1.00,-5.00,-5.00,0.51,0.49
TubbyBubbles,RGR,Feb-23,1.00,23.00,23.00,0.20,0.60
TubbyBubbles,MMM,Jan-25,1.00,-16.00,-16.00,0.03,0.25
TubbyBubbles,ETSY,Mar-01,1.00,8.00,8.00,0.19,0.42
TubbyBubbles,TSM,Jan-13,1.00,21.00,21.00,0.01,0.72
rrg1964,BB,Dec-16,19.00,165.00,8.70,0.36,0.46
rrg1964,DVN,Feb-15,16.00,229.00,14.30,0.34,0.58
rrg1964,RRC,Feb-23,16.00,214.00,13.40,0.30,0.56
rrg1964,SM,Feb-23,16.00,123.00,7.70,0.42,0.58
rrg1964,SLB,Jan-21,15.00,213.00,14.20,0.06,0.63
rrg1964,PANW,Mar-01,15.00,173.00,11.50,0.07,0.48
rrg1964,LMT,Feb-01,15.00,202.00,13.50,0.05,0.56
rrg1964,HES,Jan-26,15.00,138.00,9.20,0.28,0.56
rrg1964,WMT,Feb-17,14.00,160.00,11.40,0.05,0.56
rrg1964,JWN,Mar-03,14.00,75.00,5.40,0.16,0.57
rrg1964,VMC,Feb-17,14.00,156.00,11.10,0.10,0.50
rrg1964,FB,Feb-02,14.00,246.00,17.60,0.06,0.61
rrg1964,GD,Jan-26,14.00,161.00,11.50,0.03,0.53
rrg1964,NOC,Jan-27,14.00,233.00,16.60,0.05,0.52
rrg1964,MLM,Feb-15,13.00,109.00,8.40,0.09,0.57
rrg1964,HP,Jan-27,13.00,119.00,9.20,0.23,0.47
rrg1964,ETSY,Mar-01,11.00,195.00,17.70,0.21,0.62
rrg1964,C,Jan-14,10.00,147.00,14.70,0.09,0.61
rrg1964,W,Feb-24,9.00,22.00,2.40,0.17,0.48
rrg1964,CVX,Jan-28,9.00,53.00,5.90,0.26,0.57
rrg1964,RIG,Feb-21,7.00,76.00,10.90,0.18,0.62
rrg1964,FDX,Dec-16,7.00,114.00,16.30,0.10,0.66
rrg1964,M,Feb-22,6.00,24.00,4.00,0.36,0.47
rrg1964,RTX,Jan-25,5.00,103.00,20.60,0.09,0.58
rrg1964,WFC,Jan-14,5.00,40.00,8.00,0.20,0.48
rrg1964,HD,Feb-22,4.00,-94.00,-23.50,0.21,0.03
rrg1964,RCL,Feb-02,4.00,-18.00,-4.50,0.57,0.51
rrg1964,URBN,Mar-08,2.00,26.00,13.00,0.35,0.57
rrg1964,JPM,Jan-14,1.00,20.00,20.00,0.07,0.68
rrg1964,CMCSA,Jan-27,1.00,9.00,9.00,0.02,0.44
Analyst_4321238,MU,Dec-20,13.00,124.00,9.50,0.12,0.49
Analyst_4321238,NVDA,Feb-17,11.00,187.00,17.00,0.11,0.64
Analyst_4321238,AMD,Feb-01,11.00,133.00,12.10,0.09,0.60
Analyst_4321238,AMZN,Feb-03,11.00,133.00,12.10,0.15,0.59
Analyst_4321238,MSFT,Jan-27,10.00,194.00,19.40,0.05,0.58
Analyst_4321238,NFLX,Jan-18,9.00,79.00,8.80,0.16,0.55
Analyst_4321238,GOOGL,Feb-02,9.00,173.00,19.20,0.12,0.64
Analyst_4321238,BABA,Feb-02,8.00,160.00,20.00,0.10,0.59
Analyst_4321238,CRM,Mar-01,7.00,154.00,22.00,0.08,0.63
Analyst_4321238,BIG,Mar-04,6.00,48.00,8.00,0.19,0.51
Analyst_4321238,BIDU,Feb-24,6.00,67.00,11.20,0.13,0.54
Analyst_4321238,INTC,Jan-26,6.00,129.00,21.50,0.06,0.61
Analyst_4321238,AAPL,Feb-01,5.00,122.00,24.40,0.04,0.72
Analyst_4321238,JPM,Jan-14,5.00,52.00,10.40,0.09,0.57
Analyst_4321238,TNDM,Mar-02,5.00,118.00,23.60,0.31,0.68
Analyst_4321238,TWTR,Feb-10,4.00,83.00,20.80,0.15,0.75
Analyst_4321238,CSCO,Feb-16,4.00,53.00,13.30,0.01,0.67
Analyst_4321238,FB,Feb-02,4.00,118.00,29.50,0.03,0.75
Analyst_4321238,CMG,Feb-08,4.00,24.00,6.00,0.17,0.57
Analyst_4321238,TSLA,Feb-02,4.00,63.00,15.80,0.21,0.60
Analyst_4321238,MNDT,Feb-10,4.00,94.00,23.50,0.18,0.71
Analyst_4321238,IBM,Jan-24,3.00,30.00,10.00,0.02,0.44
Analyst_4321238,AMBA,Mar-03,3.00,-16.00,-5.30,0.21,0.16
Analyst_4321238,EBAY,Feb-02,3.00,48.00,16.00,0.02,0.47
Analyst_4321238,BAC,Jan-18,3.00,40.00,13.30,0.10,0.56
Analyst_4321238,LULU,Dec-09,3.00,64.00,21.30,0.09,0.65
Analyst_4321238,ADBE,Dec-16,3.00,82.00,27.30,0.03,0.64
Analyst_4321238,BKNG,Mar-02,3.00,-21.00,-7.00,0.16,0.33
Analyst_4321238,DIS,Feb-08,3.00,32.00,10.70,0.36,0.65
Analyst_4321238,AXON,Mar-01,3.00,33.00,11.00,0.22,0.44
ES892458,SRCL,Feb-24,17.00,-78.00,-4.60,0.13,0.27
ES892458,HSIC,Feb-22,17.00,-69.00,-4.10,0.10,0.31
ES892458,ALGN,Feb-03,17.00,79.00,4.60,0.10,0.32
ES892458,IDXX,Feb-03,17.00,176.00,10.40,0.04,0.47
ES892458,PETS,Jan-24,17.00,-2.00,-0.10,0.23,0.35
ES892458,XRAY,Mar-03,17.00,102.00,6.00,0.08,0.41
ES892458,PDCO,Mar-03,13.00,-49.00,-3.60,0.07,0.27
ES892458,DXCM,Feb-23,10.00,110.00,11.00,0.31,0.44
ES892458,PODD,Feb-23,10.00,78.00,7.80,0.31,0.52
ES892458,TNDM,Mar-02,2.00,10.00,5.00,0.28,0.50
Canaccord_14,IDXX,Feb-03,23.00,-14.00,-0.60,0.05,0.34
Canaccord_14,EXAS,Feb-24,22.00,-144.00,-6.50,0.20,0.14
Canaccord_14,HOLX,Feb-02,22.00,-149.00,-6.80,0.05,0.21
Canaccord_14,VIVO,Jan-26,22.00,74.00,3.40,0.11,0.44
Canaccord_14,QDEL,Feb-16,22.00,184.00,8.40,0.22,0.57
Canaccord_14,OSUR,Feb-09,22.00,-217.00,-9.90,0.36,0.15
Canaccord_14,ILMN,Feb-01,22.00,-42.00,-1.90,0.13,0.29
Canaccord_14,DGX,Feb-03,20.00,-35.00,-1.80,0.03,0.33
Canaccord_14,LH,Feb-17,20.00,-41.00,-2.10,0.03,0.24
Canaccord_14,TTOO,Feb-15,14.00,-23.00,-1.60,0.34,0.35
Canaccord_14,HSKA,Mar-01,12.00,-139.00,-11.60,0.40,0.24
Canaccord_14,BDX,Feb-03,6.00,-45.00,-7.50,0.03,0.25
Canaccord_197,QDEL,Feb-16,11.00,-91.00,-8.30,0.41,0.23
Canaccord_197,OSUR,Feb-09,11.00,-75.00,-6.80,0.52,0.28
Canaccord_197,VIVO,Jan-26,10.00,-28.00,-2.70,0.36,0.22
Canaccord_197,ILMN,Feb-01,10.00,-9.00,-0.90,0.21,0.34
Canaccord_197,IDXX,Feb-03,10.00,32.00,3.20,0.11,0.35
Canaccord_197,EXAS,Feb-24,8.00,-80.00,-10.00,0.32,0.22
Canaccord_197,LH,Feb-17,8.00,66.00,8.30,0.16,0.42
Canaccord_197,DGX,Feb-03,8.00,-102.00,-12.80,0.18,0.21
Canaccord_197,HSKA,Mar-01,8.00,129.00,16.10,0.37,0.63
Canaccord_197,HOLX,Feb-02,7.00,32.00,4.60,0.11,0.43
Canaccord_197,TTOO,Feb-15,6.00,-36.00,-5.50,0.30,0.20
Armour65,MSFT,Jan-27,7.00,148.00,21.10,0.04,0.68
Armour65,AMZN,Feb-03,7.00,110.00,15.70,0.16,0.54
Armour65,V,Feb-03,7.00,73.00,10.40,0.02,0.55
Armour65,SBUX,Jan-27,7.00,127.00,18.10,0.03,0.65
Armour65,GOOGL,Feb-02,6.00,42.00,7.00,0.09,0.47
Armour65,NVDA,Feb-17,6.00,62.00,10.30,0.17,0.48
Armour65,NKE,Dec-20,6.00,31.00,5.20,0.17,0.44
Armour65,AAPL,Feb-01,6.00,91.00,15.20,0.04,0.73
Armour65,DOCU,Mar-17,5.00,107.00,21.40,0.21,0.64
Armour65,CSIQ,Mar-23,5.00,60.00,12.00,0.21,0.53
Armour65,ADBE,Dec-16,5.00,94.00,18.80,0.02,0.61
Armour65,BA,Jan-26,5.00,138.00,27.60,0.17,0.73
Armour65,SQ,Mar-02,4.00,87.00,21.80,0.17,0.64
Armour65,BAC,Jan-18,4.00,30.00,7.50,0.13,0.45
Armour65,NFLX,Jan-18,4.00,65.00,16.30,0.07,0.68
Armour65,MU,Dec-20,4.00,20.00,5.00,0.09,0.52
Armour65,PEP,Feb-10,3.00,78.00,26.00,0.03,0.68
Armour65,CAT,Jan-27,3.00,50.00,16.70,0.05,0.73
Armour65,MCD,Jan-24,3.00,16.00,5.30,0.04,0.34
Armour65,CMG,Feb-08,3.00,55.00,18.30,0.21,0.70
Armour65,ZTS,Feb-17,3.00,75.00,25.00,0.02,0.69
Armour65,EL,Feb-03,3.00,100.00,33.30,0.04,0.84
Armour65,INTC,Jan-26,3.00,46.00,15.30,0.03,0.78
Armour65,WMT,Feb-17,3.00,-4.00,-1.30,0.04,0.22
Armour65,MA,Feb-03,3.00,72.00,24.00,0.03,0.63
Armour65,PYPL,Feb-02,3.00,56.00,18.70,0.03,0.64
Armour65,SWKS,Jan-27,2.00,42.00,21.00,0.02,0.63
Armour65,MRVL,Mar-10,2.00,23.00,11.50,0.05,0.61
Armour65,DIS,Feb-08,2.00,15.00,7.50,0.16,0.69
Armour65,GS,Jan-18,2.00,-13.00,-6.50,0.34,0.30
Analyst_umbi,AMD,Feb-01,8.00,-38.00,-4.80,0.21,0.35
Analyst_umbi,IBM,Jan-24,6.00,-11.00,-1.80,0.03,0.41
Analyst_umbi,CSCO,Feb-16,6.00,107.00,17.80,0.01,0.61
Analyst_umbi,JPM,Jan-14,6.00,76.00,12.70,0.08,0.61
Analyst_umbi,NVDA,Feb-17,6.00,93.00,15.50,0.06,0.62
Analyst_umbi,BIDU,Feb-24,5.00,53.00,10.60,0.16,0.59
Analyst_umbi,SBUX,Jan-27,5.00,11.00,2.20,0.05,0.42
Analyst_umbi,MSFT,Jan-27,5.00,43.00,8.60,0.06,0.46
Analyst_umbi,HD,Feb-22,4.00,101.00,25.30,0.03,0.72
Analyst_umbi,FB,Feb-02,4.00,70.00,17.50,0.09,0.58
Analyst_umbi,BABA,Feb-02,4.00,49.00,12.30,0.10,0.53
Analyst_umbi,EBAY,Feb-02,4.00,46.00,11.50,0.04,0.52
Analyst_umbi,INTC,Jan-26,4.00,41.00,10.30,0.11,0.51
Analyst_umbi,CRM,Mar-01,4.00,35.00,8.80,0.10,0.49
Analyst_umbi,GILD,Feb-08,4.00,83.00,20.80,0.08,0.70
Analyst_umbi,AAPL,Feb-01,4.00,29.00,7.30,0.06,0.52
Analyst_umbi,UAA,Feb-15,4.00,45.00,11.30,0.23,0.45
Analyst_umbi,BAC,Jan-18,4.00,93.00,23.30,0.03,0.65
Analyst_umbi,PM,Feb-03,4.00,72.00,18.00,0.04,0.61
Analyst_umbi,SON,Feb-10,4.00,14.00,3.50,0.03,0.23
Analyst_umbi,TWTR,Feb-10,3.00,29.00,9.70,0.13,0.59
Analyst_umbi,BKNG,Mar-02,3.00,21.00,7.00,0.02,0.64
Analyst_umbi,TSLA,Feb-02,3.00,26.00,8.70,0.15,0.61
Analyst_umbi,ULTA,Mar-10,3.00,23.00,7.70,0.01,0.63
Analyst_umbi,NKE,Dec-20,3.00,11.00,3.70,0.28,0.34
Analyst_umbi,NFLX,Jan-18,3.00,-16.00,-5.30,0.18,0.43
Analyst_umbi,DIS,Feb-08,3.00,35.00,11.70,0.37,0.52
Analyst_umbi,AJG,Feb-03,3.00,37.00,12.30,0.03,0.53
Analyst_umbi,QCOM,Feb-02,3.00,100.00,33.30,0.03,0.67
Analyst_umbi,NAT,Feb-22,2.00,23.00,11.50,0.20,0.61
Analyst_1610758,IDXX,Feb-03,1.00,10.00,10.00,0.07,0.30
Jefferies_64,J,Feb-09,7.00,56.00,8.00,0.07,0.47
Jefferies_64,GSM,Feb-28,6.00,40.00,6.70,0.52,0.50
Jefferies_64,MTRN,Feb-17,5.00,-18.00,-3.60,0.18,0.19
Jefferies_64,HWM,Feb-01,3.00,-37.00,-10.60,0.16,0.07
Jefferies_64,KALU,Feb-23,3.00,-69.00,-19.70,0.13,0.05
Jefferies_64,RS,Feb-17,2.00,25.00,12.50,0.14,0.70
Jefferies_64,TMST,Feb-24,2.00,19.00,9.50,0.78,0.63
Jefferies_64,ZEUS,Feb-24,2.00,-77.00,-38.50,0.96,0.05
tlm1tlm,BGCP,Feb-10,14.00,128.00,9.10,0.13,0.67
tlm1tlm,HEES,Feb-24,12.00,106.00,8.80,0.20,0.54
tlm1tlm,AZTA,Feb-02,12.00,244.00,20.30,0.09,0.55
tlm1tlm,PNNT,Feb-09,11.00,62.00,5.60,0.09,0.52
tlm1tlm,AAOI,Feb-24,11.00,169.00,15.40,0.19,0.69
tlm1tlm,HIMX,Feb-17,10.00,178.00,17.80,0.13,0.61
tlm1tlm,MA,Feb-03,10.00,162.00,16.20,0.04,0.53
tlm1tlm,LUMN,Feb-09,10.00,111.00,11.10,0.09,0.61
tlm1tlm,LRCX,Jan-26,10.00,219.00,21.90,0.03,0.65
tlm1tlm,HZO,Jan-26,9.00,90.00,10.00,0.23,0.46
tlm1tlm,AES,Mar-02,9.00,38.00,4.20,0.14,0.35
tlm1tlm,STLD,Jan-24,9.00,142.00,15.80,0.04,0.67
tlm1tlm,PLAB,Feb-23,9.00,140.00,15.60,0.09,0.67
tlm1tlm,ASRT,Mar-10,8.00,65.00,8.10,0.24,0.48
tlm1tlm,NKTR,Mar-03,8.00,174.00,21.80,0.14,0.59
tlm1tlm,MTSI,Jan-26,8.00,81.00,10.10,0.18,0.64
tlm1tlm,CSII,Feb-09,8.00,6.00,0.80,0.31,0.39
tlm1tlm,HRC,Jan-28,8.00,131.00,16.40,0.04,0.56
tlm1tlm,CPSI,Feb-10,8.00,52.00,6.50,0.14,0.32
tlm1tlm,CHH,Feb-16,8.00,100.00,12.50,0.05,0.46
tlm1tlm,JAKK,Feb-24,8.00,57.00,7.10,0.19,0.46
tlm1tlm,DIOD,Feb-15,8.00,-13.00,-1.60,0.03,0.21
tlm1tlm,ADM,Feb-08,7.00,33.00,4.70,0.15,0.50
tlm1tlm,BWA,Feb-10,7.00,83.00,11.90,0.05,0.48
tlm1tlm,RBBN,Feb-16,7.00,97.00,13.90,0.21,0.59
tlm1tlm,MNRO,Feb-03,7.00,-2.00,-0.30,0.05,0.40
tlm1tlm,TEN,Feb-08,7.00,23.00,3.30,0.16,0.42
tlm1tlm,HAE,Feb-08,7.00,95.00,13.60,0.06,0.56
tlm1tlm,LAD,Feb-16,7.00,91.00,13.00,0.06,0.57
tlm1tlm,RDWR,Feb-09,7.00,30.00,4.30,0.10,0.37
AlphaAnalyst,LULU,Dec-09,5.00,20.00,4.00,0.09,0.43
AlphaAnalyst,FB,Feb-02,3.00,55.00,18.30,0.03,0.64
AlphaAnalyst,BKNG,Mar-02,2.00,6.00,3.00,0.04,0.40
AlphaAnalyst,AAPL,Feb-01,2.00,57.00,28.50,0.02,0.69
AlphaAnalyst,IBM,Jan-24,2.00,4.00,2.00,0.02,0.41
AlphaAnalyst,HD,Feb-22,2.00,26.00,13.00,0.01,0.60
AlphaAnalyst,BABA,Feb-02,2.00,29.00,14.50,0.08,0.65
AlphaAnalyst,NKE,Dec-20,2.00,50.00,25.00,0.03,0.61
AlphaAnalyst,WDAY,Feb-28,2.00,62.00,31.00,0.10,0.85
AlphaAnalyst,FIVE,Mar-23,2.00,11.00,5.50,0.05,0.59
AlphaAnalyst,WB,Mar-02,2.00,-8.00,-4.00,0.04,0.62
AlphaAnalyst,ALK,Jan-27,2.00,2.00,1.00,0.11,0.56
AlphaAnalyst,LRCX,Jan-26,2.00,42.00,21.00,0.03,0.60
AlphaAnalyst,KR,Mar-03,2.00,14.00,7.00,0.03,0.49
AlphaAnalyst,SBUX,Jan-27,2.00,11.00,5.50,0.05,0.44
AlphaAnalyst,HRC,Jan-28,1.00,27.00,27.00,0.01,0.68
AlphaAnalyst,AXON,Mar-01,1.00,-23.00,-23.00,0.39,0.02
AlphaAnalyst,CAT,Jan-27,1.00,-8.00,-8.00,0.12,0.28
AlphaAnalyst,GTLS,Feb-24,1.00,12.00,12.00,0.04,0.63
AlphaAnalyst,SAVE,Feb-08,1.00,23.00,23.00,0.52,0.74
AlphaAnalyst,FDX,Dec-16,1.00,-4.00,-4.00,0.03,0.59
AlphaAnalyst,QCOM,Feb-02,1.00,31.00,31.00,0.02,0.73
AlphaAnalyst,CIEN,Dec-09,1.00,6.00,6.00,0.08,0.32
AlphaAnalyst,PANW,Mar-01,1.00,1.00,1.00,0.03,0.35
AlphaAnalyst,ANET,Feb-17,1.00,31.00,31.00,0.02,0.76
AlphaAnalyst,TWTR,Feb-10,1.00,-10.00,-10.00,0.28,0.21
AlphaAnalyst,NEWR,Feb-08,1.00,35.00,35.00,0.08,0.84
AlphaAnalyst,MU,Dec-20,1.00,32.00,32.00,0.03,0.67
AlphaAnalyst,NVDA,Feb-17,1.00,-15.00,-15.00,0.09,0.20
AlphaAnalyst,XLNX,Jan-26,1.00,45.00,45.00,0.01,0.98
Donbenoni,MSFT,Jan-27,5.00,73.00,14.60,0.04,0.61
Donbenoni,AAPL,Feb-01,4.00,91.00,22.80,0.02,0.69
Donbenoni,GOOGL,Feb-02,4.00,64.00,16.00,0.07,0.60
Donbenoni,TXN,Jan-26,4.00,24.00,6.00,0.03,0.54
Donbenoni,JNJ,Jan-25,4.00,84.00,21.00,0.02,0.47
Donbenoni,KO,Feb-09,4.00,24.00,6.00,0.03,0.44
Donbenoni,SBUX,Jan-27,3.00,36.00,12.00,0.04,0.62
Donbenoni,TSLA,Feb-02,3.00,31.00,10.30,0.43,0.52
Donbenoni,WYNN,Feb-10,3.00,25.00,8.30,0.10,0.45
Donbenoni,WOLF,Jan-25,3.00,77.00,25.70,0.12,0.66
Donbenoni,QCOM,Feb-02,3.00,50.00,16.70,0.04,0.55
Donbenoni,ALB,Feb-16,3.00,28.00,9.30,0.03,0.45
Donbenoni,SPWR,Feb-16,3.00,19.00,6.30,0.45,0.51
Donbenoni,SEDG,Feb-16,3.00,51.00,17.00,0.04,0.66
Donbenoni,PNR,Feb-01,3.00,2.00,0.70,0.06,0.60
Donbenoni,ESE,Feb-08,3.00,59.00,19.70,0.11,0.52
Donbenoni,ALV,Jan-28,3.00,0.00,0.00,0.15,0.20
Donbenoni,WTS,Feb-14,3.00,51.00,17.00,0.01,0.67
Donbenoni,FMC,Feb-09,3.00,60.00,20.00,0.05,0.61
Donbenoni,HWM,Feb-01,3.00,27.00,9.00,0.06,0.44
Donbenoni,RTX,Jan-25,3.00,24.00,8.00,0.07,0.46
Donbenoni,CHH,Feb-16,2.00,7.00,3.50,0.05,0.36
Donbenoni,HRC,Jan-28,2.00,-18.00,-9.00,0.03,0.12
Donbenoni,LEG,Feb-07,2.00,30.00,15.00,0.05,0.64
Donbenoni,MD,Feb-10,2.00,2.00,1.00,0.06,0.64
Donbenoni,KMI,Jan-19,2.00,-26.00,-13.00,0.05,0.24
Donbenoni,NTRS,Jan-26,2.00,18.00,9.00,0.03,0.52
Donbenoni,CPSI,Feb-10,2.00,21.00,10.50,0.07,0.55
Donbenoni,CSII,Feb-09,2.00,28.00,14.00,0.50,0.61
Donbenoni,DISH,Feb-23,2.00,-4.00,-2.00,0.06,0.36
Giacomo,CAT,Jan-27,2.00,-12.00,-6.00,0.07,0.48
Giacomo,VZ,Jan-25,2.00,32.00,16.00,0.01,0.64
Giacomo,TXN,Jan-26,2.00,26.00,13.00,0.01,0.67
Giacomo,WYNN,Feb-10,2.00,28.00,14.00,0.08,0.55
Giacomo,PNR,Feb-01,2.00,91.00,45.50,0.01,0.64
Giacomo,UPS,Feb-01,2.00,10.00,5.00,0.01,0.63
Giacomo,MSFT,Jan-27,2.00,17.00,8.50,0.04,0.65
Giacomo,SBUX,Jan-27,2.00,49.00,24.50,0.04,0.56
Giacomo,STLD,Jan-24,1.00,-6.00,-6.00,0.03,0.51
Giacomo,KMI,Jan-19,1.00,-16.00,-16.00,0.05,0.17
Giacomo,JNJ,Jan-25,1.00,33.00,33.00,0.01,0.62
Giacomo,HRC,Jan-28,1.00,13.00,13.00,0.02,0.31
Giacomo,CSII,Feb-09,1.00,18.00,18.00,0.50,0.50
Giacomo,LMT,Feb-01,1.00,7.00,7.00,0.02,0.57
Giacomo,RTX,Jan-25,1.00,17.00,17.00,0.14,0.36
Giacomo,HEI,Dec-15,1.00,10.00,10.00,0.02,0.66
Giacomo,LNN,Jan-06,1.00,-6.00,-6.00,0.56,0.52
Giacomo,WTS,Feb-14,1.00,18.00,18.00,0.02,0.47
Giacomo,XYL,Feb-03,1.00,9.00,9.00,0.01,0.60
Giacomo,AAL,Jan-27,1.00,13.00,13.00,0.02,0.72
Giacomo,URI,Jan-26,1.00,27.00,27.00,0.03,0.62
Giacomo,CSCO,Feb-16,1.00,25.00,25.00,0.02,0.65
Giacomo,EBAY,Feb-02,1.00,34.00,34.00,0.02,0.69
Giacomo,FB,Feb-02,1.00,18.00,18.00,0.06,0.47
Giacomo,GOOGL,Feb-02,1.00,8.00,8.00,0.08,0.61
Giacomo,WOLF,Jan-25,1.00,20.00,20.00,0.11,0.48
Giacomo,INTC,Jan-26,1.00,9.00,9.00,0.04,0.62
Giacomo,FSLR,Feb-24,1.00,19.00,19.00,0.04,0.64
Giacomo,SPWR,Feb-16,1.00,11.00,11.00,0.22,0.67
Giacomo,V,Feb-03,1.00,15.00,15.00,0.02,0.35
tradersergi,BWA,Feb-10,3.00,-9.00,-3.00,0.04,0.45
tradersergi,LAD,Feb-16,3.00,1.00,0.30,0.05,0.47
tradersergi,ALV,Jan-28,3.00,-58.00,-19.30,0.18,0.11
tradersergi,JAKK,Feb-24,3.00,-1.00,-0.30,0.25,0.33
tradersergi,HZO,Jan-26,3.00,-2.00,-0.70,0.20,0.31
tradersergi,TEN,Feb-08,3.00,14.00,4.70,0.19,0.44
tradersergi,FICO,Jan-27,3.00,18.00,6.00,0.10,0.36
tradersergi,SLAB,Feb-02,3.00,0.00,0.00,0.08,0.29
tradersergi,NFLX,Jan-18,3.00,21.00,7.00,0.13,0.56
tradersergi,LRCX,Jan-26,3.00,42.00,14.00,0.04,0.56
